,EmployeeNumber,Gender,City,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,AbsentHours
7655,7656,F,New Westminster,Shelf Stocker,Processed Foods,New Westminster,Stores,35.0,3.84,55.52
7656,7657,M,Port Renfrew,Cashier,Customer Service,Victoria,Stores,43.0,4.57,36.99
7657,7658,F,Huntingdon,Dairy Person,Dairy,Abbotsford,Stores,41.0,3.09,10.71
7658,7659,F,Midway,Cashier,Customer Service,Trail,Stores,52.0,2.81,112.93
7659,7660,F,Vancouver,Baker,Bakery,Vancouver,Stores,36.0,5.42,27.71
7660,7661,M,Nelson,Shelf Stocker,Processed Foods,Nelson,Stores,39.0,5.53,34.97
7661,7662,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,50.0,3.87,118.92
7662,7663,M,New Westminster,Shelf Stocker,Processed Foods,New Westminster,Stores,34.0,3.42,6.2
7663,7664,F,North Vancouver,Cashier,Customer Service,North Vancouver,Stores,29.0,4.76,0.0
7664,7665,M,Prince George,Cashier,Customer Service,Prince George,Stores,58.0,3.42,96.69
7665,7666,F,Langley,Cashier,Customer Service,Langley,Stores,40.0,3.89,63.72
7666,7667,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,45.0,5.45,59.88
7667,7668,F,Victoria,Cashier,Customer Service,Victoria,Stores,42.0,1.4,35.67
7668,7669,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,49.0,3.37,166.56
7669,7670,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,48.0,4.02,74.39
7670,7671,M,New Westminster,Shelf Stocker,Processed Foods,New Westminster,Stores,31.0,5.88,0.0
7671,7672,M,Chilliwack,Cashier,Customer Service,Chilliwack,Stores,32.0,4.77,0.0
7672,7673,F,Castlegar,Cashier,Customer Service,Trail,Stores,44.0,4.0,65.24
7673,7674,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,55.0,6.08,80.94
7674,7675,F,Salmon Arm,Cashier,Customer Service,Kamloops,Stores,24.0,4.1,0.0
7675,7676,F,Victoria,Cashier,Customer Service,Victoria,Stores,39.0,5.25,84.85
7676,7677,M,West Vancouver,Cashier,Customer Service,West Vancouver,Stores,50.0,1.8,118.32
7677,7678,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,61.0,4.56,140.27
7678,7679,F,Squamish,Cashier,Customer Service,Squamish,Stores,52.0,6.65,106.01
7679,7680,M,Lake Cowichan,Cashier,Customer Service,Victoria,Stores,29.0,4.26,0.0
7680,7681,M,Victoria,Cashier,Customer Service,Victoria,Stores,29.0,3.38,18.08
7681,7682,F,West Vancouver,Cashier,Customer Service,West Vancouver,Stores,45.0,1.0,117.43
7682,7683,M,Surrey,Cashier,Customer Service,Surrey,Stores,53.0,3.68,68.45
7683,7684,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,59.0,3.22,115.05
7684,7685,F,Pender Harbour,Cashier,Customer Service,Victoria,Stores,35.0,7.04,14.57
7685,7686,M,Kamloops,Cashier,Customer Service,Kamloops,Stores,43.0,0.35,43.83
7686,7687,M,Whistler,Cashier,Customer Service,Squamish,Stores,35.0,4.03,60.73
7687,7688,F,New Westminister,Shelf Stocker,Processed Foods,New Westminister,Stores,47.0,7.64,74.95
7688,7689,M,Gibsons,Cashier,Customer Service,West Vancouver,Stores,31.0,7.03,17.52
7689,7690,M,Kelowna,Cashier,Customer Service,Kelowna,Stores,33.0,3.23,14.27
7690,7691,F,North Vancouver,Cashier,Customer Service,North Vancouver,Stores,35.0,4.01,57.17
7691,7692,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,32.0,4.61,8.15
7692,7693,F,Nelson,Shelf Stocker,Processed Foods,Nelson,Stores,27.0,5.46,0.0
7693,7694,M,Qualicum Beach,Cashier,Customer Service,Nanaimo,Stores,60.0,4.44,150.86
7694,7695,M,Chilliwack,Cashier,Customer Service,Chilliwack,Stores,33.0,4.94,0.0
7695,7696,M,Forest Grove,Cashier,Customer Service,Kamloops,Stores,39.0,4.67,21.95
7696,7697,F,Rutland,Cashier,Customer Service,Kelowna,Stores,56.0,6.22,103.31
7697,7698,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,25.0,2.9,0.0
7698,7699,F,Coquitlam,Cashier,Customer Service,Nanaimo,Stores,38.0,3.87,66.87
7699,7700,F,New Westminster,Shelf Stocker,Processed Foods,New Westminster,Stores,33.0,7.34,14.55
7700,7701,F,Kamloops,Cashier,Customer Service,Kamloops,Stores,61.0,1.28,159.21
7701,7702,M,Trail,Cashier,Customer Service,Trail,Stores,46.0,4.86,94.51
7702,7703,M,Brackendale,Cashier,Customer Service,Squamish,Stores,44.0,2.59,70.99
7703,7704,F,Gibsons,Cashier,Customer Service,West Vancouver,Stores,37.0,3.18,24.0
7704,7705,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,25.0,2.57,0.0
7705,7706,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,49.0,2.53,98.07
7706,7707,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,50.0,4.57,79.36
7707,7708,F,Port Alberni,Cashier,Customer Service,Nanaimo,Stores,35.0,3.0,43.6
7708,7709,M,Westbank,Cashier,Customer Service,Kelowna,Stores,37.0,3.69,48.24
7709,7710,F,Port Alberni,Cashier,Customer Service,Nanaimo,Stores,33.0,4.37,1.22
7710,7711,F,Abbotsford,Dairy Person,Dairy,Abbotsford,Stores,35.0,4.73,36.09
7711,7712,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,36.0,3.58,86.02
7712,7713,M,New Westminster,Shelf Stocker,Processed Foods,New Westminster,Stores,41.0,3.73,65.31
7713,7714,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,50.0,5.41,130.4
7714,7715,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,41.0,4.06,65.98
7715,7716,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,49.0,4.89,68.67
7716,7717,F,Kamloops,Cashier,Customer Service,Kamloops,Stores,40.0,5.59,32.81
7717,7718,F,Richmond,Cashier,Customer Service,Richmond,Stores,66.0,5.08,187.57
7718,7719,M,White Rock,Cashier,Customer Service,White Rock,Stores,54.0,5.64,133.25
7719,7720,M,Oyama,Cashier,Customer Service,Kelowna,Stores,48.0,3.09,97.39
7720,7721,M,Willow Point,Cashier,Customer Service,Trail,Stores,43.0,3.71,34.43
7721,7722,F,Sardis,Cashier,Customer Service,Chilliwack,Stores,49.0,3.19,73.09
7722,7723,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,42.0,6.45,72.5
7723,7724,M,New Westminster,Shelf Stocker,Processed Foods,New Westminster,Stores,57.0,5.22,123.88
7724,7725,M,Terrace,Cashier,Customer Service,Terrace,Stores,49.0,3.04,63.93
7725,7726,M,Victoria,Cashier,Customer Service,Victoria,Stores,40.0,3.54,65.86
7726,7727,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,23.0,3.79,0.0
7727,7728,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,18.0,4.89,0.0
7728,7729,F,Victoria,Cashier,Customer Service,Victoria,Stores,37.0,5.87,45.99
7729,7730,F,Francois Lake,Cashier,Customer Service,Prince George,Stores,48.0,5.39,118.45
7730,7731,M,Victoria,Cashier,Customer Service,Victoria,Stores,12.0,3.14,0.0
7731,7732,F,Prince George,Cashier,Customer Service,Prince George,Stores,25.0,6.15,0.0
7732,7733,F,Avola,Cashier,Customer Service,Kamloops,Stores,35.0,6.36,40.69
7733,7734,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,33.0,1.43,0.0
7734,7735,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,43.0,4.62,51.6
7735,7736,F,Cranbrook,Shelf Stocker,Processed Foods,Cranbrook,Stores,43.0,4.02,53.03
7736,7737,M,Victoria,Cashier,Customer Service,Victoria,Stores,47.0,4.8,77.17
7737,7738,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,55.0,4.53,151.71
7738,7739,M,Cranbrook,Shelf Stocker,Processed Foods,Cranbrook,Stores,39.0,3.71,57.81
7739,7740,M,Victoria,Cashier,Customer Service,Victoria,Stores,64.0,3.18,179.34
7740,7741,M,Courtenay,Cashier,Customer Service,Nanaimo,Stores,54.0,6.98,89.71
7741,7742,M,Quesnel,Cashier,Customer Service,Quesnel,Stores,30.0,4.84,5.8
7742,7743,M,New Westminster,Shelf Stocker,Processed Foods,New Westminster,Stores,37.0,3.84,0.0
7743,7744,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,38.0,4.15,21.01
7744,7745,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,35.0,4.8,0.0
7745,7746,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,40.0,6.57,52.43
7746,7747,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,44.0,6.03,63.04
7747,7748,F,Port Coquitlam,Cashier,Customer Service,Port Coquitlam,Stores,57.0,4.39,113.57
7748,7749,F,D'arcy,Cashier,Customer Service,Squamish,Stores,33.0,2.88,48.07
7749,7750,F,Whistler,Cashier,Customer Service,Squamish,Stores,51.0,4.63,137.96
7750,7751,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,57.0,3.45,171.78
7751,7752,F,Hedley,Cashier,Customer Service,Princeton,Stores,45.0,7.11,119.01
7752,7753,M,Aldergrove,Cashier,Customer Service,Aldergrove,Stores,43.0,2.95,73.72
7753,7754,F,Kamloops,Cashier,Customer Service,Kamloops,Stores,66.0,2.04,174.32
7754,7755,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,28.0,3.57,0.0
7755,7756,F,Nanaimo,Cashier,Customer Service,Nanaimo,Stores,43.0,6.21,26.88
7756,7757,F,Whistler,Cashier,Customer Service,Squamish,Stores,38.0,3.65,14.53
7757,7758,F,Haney,Baker,Bakery,Haney,Stores,49.0,2.74,78.17
7758,7759,F,Prince George,Cashier,Customer Service,Prince George,Stores,59.0,5.16,129.29
7759,7760,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,44.0,4.79,110.45
7760,7761,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,50.0,4.98,101.0
7761,7762,M,Vernon,Cashier,Customer Service,Vernon,Stores,37.0,4.77,26.82
7762,7763,M,Trail,Cashier,Customer Service,Trail,Stores,45.0,3.25,53.45
7763,7764,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,47.0,2.9,114.69
7764,7765,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,37.0,5.84,21.84
7765,7766,M,Kamloops,Cashier,Customer Service,Kamloops,Stores,43.0,3.95,95.12
7766,7767,F,Port Hardy,Cashier,Customer Service,Nanaimo,Stores,30.0,3.69,13.5
7767,7768,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,36.0,3.78,46.36
7768,7769,M,Nanaimo,Cashier,Customer Service,Nanaimo,Stores,44.0,5.02,62.58
7769,7770,M,Sicamous,Cashier,Customer Service,Kelowna,Stores,24.0,5.58,0.0
7770,7771,F,Victoria,Cashier,Customer Service,Victoria,Stores,40.0,5.07,64.25
7771,7772,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,49.0,3.94,97.79
7772,7773,M,Good Hope Lake,Cashier,Customer Service,Terrace,Stores,42.0,2.52,43.97
7773,7774,M,Merritt,Cashier,Customer Service,Kamloops,Stores,46.0,5.53,108.86
7774,7775,F,Williams Lake,Cashier,Customer Service,Williams Lake,Stores,52.0,4.64,134.19
7775,7776,M,Lillooet,Cashier,Customer Service,Kamloops,Stores,59.0,5.19,152.24
7776,7777,F,Ladysmith,Cashier,Customer Service,Victoria,Stores,44.0,1.26,119.23
7777,7778,M,Dawson Creek,Cashier,Customer Service,Dawson Creek,Stores,36.0,0.97,0.0
7778,7779,M,Fort St John,Shelf Stocker,Processed Foods,Fort St John,Stores,44.0,4.01,31.56
7779,7780,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,47.0,1.94,37.93
7780,7781,M,Britannia Beach,Cashier,Customer Service,Squamish,Stores,53.0,4.67,82.21
7781,7782,F,Surrey,Cashier,Customer Service,Surrey,Stores,46.0,5.02,69.22
7782,7783,F,Nanaimo,Cashier,Customer Service,Nanaimo,Stores,49.0,2.88,116.83
7783,7784,F,Terrace,Cashier,Customer Service,Terrace,Stores,37.0,5.9,12.68
7784,7785,M,Langley,Cashier,Customer Service,Langley,Stores,54.0,4.77,72.98
7785,7786,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,44.0,5.65,28.52
7786,7787,M,Tappen,Cashier,Customer Service,Vernon,Stores,30.0,7.67,0.0
7787,7788,F,Whistler,Cashier,Customer Service,Squamish,Stores,41.0,5.45,34.58
7788,7789,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,45.0,5.81,55.03
7789,7790,F,Kelowna,Cashier,Customer Service,Kelowna,Stores,34.0,6.03,75.99
7790,7791,F,Kamloops,Cashier,Customer Service,Kamloops,Stores,52.0,4.1,144.88
7791,7792,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,42.0,6.5,63.71
7792,7793,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,46.0,2.58,90.36
7793,7794,M,Whistler,Cashier,Customer Service,Squamish,Stores,47.0,3.47,52.29
7794,7795,F,Castlegar,Cashier,Customer Service,Trail,Stores,37.0,5.17,38.49
7795,7796,F,Surrey,Cashier,Customer Service,Surrey,Stores,72.0,2.71,215.69
7796,7797,F,New Westminister,Shelf Stocker,Processed Foods,New Westminister,Stores,30.0,7.11,18.07
7797,7798,M,Chilliwack,Cashier,Customer Service,Chilliwack,Stores,34.0,6.61,12.85
7798,7799,M,Kamloops,Cashier,Customer Service,Kamloops,Stores,51.0,5.51,97.29
7799,7800,F,Mackenzie,Cashier,Customer Service,Prince George,Stores,46.0,5.36,80.2
7800,7801,F,Abbotsford,Dairy Person,Dairy,Abbotsford,Stores,66.0,3.4,187.96
7801,7802,F,Cassiar,Cashier,Customer Service,Terrace,Stores,36.0,7.19,12.93
7802,7803,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,60.0,3.0,203.1
7803,7804,M,Richmond,Cashier,Customer Service,Richmond,Stores,48.0,2.94,53.05
7804,7805,F,New Westminister,Cashier,Customer Service,New Westminister,Stores,57.0,4.82,140.18
7805,7806,F,Prince George,Cashier,Customer Service,Prince George,Stores,44.0,3.93,91.41
7806,7807,M,Victoria,Cashier,Customer Service,Victoria,Stores,40.0,4.92,22.12
7807,7808,F,Logan Lake,Cashier,Customer Service,Kamloops,Stores,45.0,5.05,61.98
7808,7809,F,Surrey,Cashier,Customer Service,Surrey,Stores,47.0,4.5,80.25
7809,7810,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,39.0,4.18,37.04
7810,7811,F,Courtenay,Cashier,Customer Service,Nanaimo,Stores,47.0,4.98,82.18
7811,7812,M,Langley,Cashier,Customer Service,Langley,Stores,36.0,5.42,0.0
7812,7813,M,Boston Bar,Cashier,Customer Service,Chilliwack,Stores,40.0,4.6,47.88
7813,7814,F,Victoria,Cashier,Customer Service,Victoria,Stores,52.0,2.63,152.46
7814,7815,F,Port Coquitlam,Cashier,Customer Service,Port Coquitlam,Stores,28.0,6.62,0.0
7815,7816,F,New Westminster,Shelf Stocker,Processed Foods,New Westminster,Stores,40.0,3.27,42.16
7816,7817,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,35.0,3.74,28.79
7817,7818,M,North Vancouver,Cashier,Customer Service,North Vancouver,Stores,54.0,4.93,125.92
7818,7819,M,West Vancouver,Cashier,Customer Service,West Vancouver,Stores,36.0,4.76,0.0
7819,7820,F,Richmond,Cashier,Customer Service,Richmond,Stores,51.0,5.73,91.76
7820,7821,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,44.0,5.41,56.28
7821,7822,F,Fort St John,Shelf Stocker,Processed Foods,Fort St John,Stores,31.0,4.78,7.57
7822,7823,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,39.0,2.73,0.0
7823,7824,M,Prince George,Cashier,Customer Service,Prince George,Stores,36.0,2.54,40.2
7824,7825,F,Victoria,Cashier,Customer Service,Victoria,Stores,44.0,1.53,68.29
7825,7826,M,New Westminster,Shelf Stocker,Processed Foods,New Westminster,Stores,39.0,5.06,29.1
7826,7827,F,Jaffray,Shelf Stocker,Processed Foods,Cranbrook,Stores,45.0,5.23,92.54
7827,7828,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,50.0,4.55,100.08
7828,7829,M,Bella Bella,Cashier,Customer Service,Bella Bella,Stores,57.0,4.0,69.78
7829,7830,M,Richmond,Cashier,Customer Service,Richmond,Stores,48.0,6.57,105.49
7830,7831,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,55.0,8.0,109.64
7831,7832,M,Qualicum Beach,Cashier,Customer Service,Nanaimo,Stores,35.0,2.36,48.81
7832,7833,M,Sardis,Cashier,Customer Service,Chilliwack,Stores,37.0,3.7,51.65
7833,7834,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,32.0,3.99,0.0
7834,7835,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,42.0,3.47,82.75
7835,7836,M,Clinton,Cashier,Customer Service,Kamloops,Stores,58.0,6.88,144.67
7836,7837,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,36.0,5.53,18.65
7837,7838,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,27.0,4.75,0.0
7838,7839,F,Port Coquitlam,Cashier,Customer Service,Port Coquitlam,Stores,33.0,2.62,19.45
7839,7840,M,Port Alberni,Cashier,Customer Service,Nanaimo,Stores,48.0,5.29,74.96
7840,7841,F,Nanaimo,Cashier,Customer Service,Nanaimo,Stores,32.0,4.59,29.68
7841,7842,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,17.0,1.72,0.0
7842,7843,M,Yahk,Shelf Stocker,Processed Foods,Cranbrook,Stores,34.0,5.97,65.41
7843,7844,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,31.0,5.1,10.16
7844,7845,M,Francois Lake,Cashier,Customer Service,Prince George,Stores,46.0,3.49,75.61
7845,7846,F,Gabriola Island,Shelf Stocker,Processed Foods,Vancouver,Stores,45.0,3.01,90.15
7846,7847,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,47.0,6.58,99.94
7847,7848,M,Nanaimo,Cashier,Customer Service,Nanaimo,Stores,42.0,6.21,31.89
7848,7849,M,Whistler,Cashier,Customer Service,Squamish,Stores,54.0,6.22,112.11
7849,7850,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,44.0,4.07,11.89
7850,7851,F,Nanaimo,Cashier,Customer Service,Nanaimo,Stores,58.0,3.83,148.56
7851,7852,F,Nanaimo,Cashier,Customer Service,Nanaimo,Stores,38.0,2.37,63.69
7852,7853,F,Richmond,Cashier,Customer Service,Richmond,Stores,43.0,6.25,43.82
7853,7854,F,Princeton,Cashier,Customer Service,Princeton,Stores,41.0,6.1,78.3
7854,7855,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,35.0,4.4,30.67
7855,7856,F,Haney,Dairy Person,Dairy,Haney,Stores,44.0,3.93,34.38
7856,7857,F,Nanaimo,Cashier,Customer Service,Nanaimo,Stores,34.0,4.31,38.5
7857,7858,F,New Westminster,Cashier,Customer Service,New Westminster,Stores,33.0,4.64,0.0
7858,7859,M,Duncan,Cashier,Customer Service,Quesnel,Stores,34.0,2.84,1.11
7859,7860,F,Cranbrook,Shelf Stocker,Processed Foods,Cranbrook,Stores,53.0,5.13,131.02
7860,7861,F,Fort St James,Cashier,Customer Service,Prince George,Stores,35.0,6.51,50.87
7861,7862,F,New Westminster,Cashier,Customer Service,New Westminster,Stores,41.0,4.19,75.75
7862,7863,F,Victoria,Cashier,Customer Service,Victoria,Stores,43.0,3.26,81.49
7863,7864,F,Kelowna,Cashier,Customer Service,Kelowna,Stores,50.0,5.31,113.72
7864,7865,M,North Vancouver,Cashier,Customer Service,North Vancouver,Stores,34.0,6.26,0.0
7865,7866,M,Revelstoke,Cashier,Customer Service,Kelowna,Stores,17.0,3.42,0.0
7866,7867,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,50.0,4.0,73.11
7867,7868,M,Kamloops,Cashier,Customer Service,Kamloops,Stores,42.0,2.71,25.11
7868,7869,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,57.0,4.6,139.31
7869,7870,F,Mica Creek,Cashier,Customer Service,Kelowna,Stores,54.0,3.0,73.61
7870,7871,M,Vernon,Cashier,Customer Service,Vernon,Stores,43.0,4.57,0.0
7871,7872,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,50.0,4.36,114.51
7872,7873,F,Chetwynd,Cashier,Customer Service,Prince George,Stores,51.0,8.31,93.09
7873,7874,F,New Westminster,Cashier,Customer Service,New Westminster,Stores,37.0,7.71,35.65
7874,7875,F,Prince George,Cashier,Customer Service,Prince George,Stores,48.0,5.47,93.48
7875,7876,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,48.0,2.83,93.49
7876,7877,F,Abbotsford,Dairy Person,Dairy,Abbotsford,Stores,40.0,5.03,34.23
7877,7878,F,Chilanko Forks,Cashier,Customer Service,Williams Lake,Stores,40.0,2.37,134.73
7878,7879,M,Abbotsford,Dairy Person,Dairy,Abbotsford,Stores,57.0,2.31,132.44
7879,7880,F,New Westminster,Cashier,Customer Service,New Westminster,Stores,52.0,8.07,122.95
7880,7881,F,Richmond,Cashier,Customer Service,Richmond,Stores,46.0,2.8,102.93
7881,7882,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,21.0,5.26,0.0
7882,7883,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,33.0,7.05,0.0
7883,7884,M,Revelstoke,Cashier,Customer Service,Kelowna,Stores,27.0,4.73,0.0
7884,7885,F,Bamfield,Cashier,Customer Service,Victoria,Stores,34.0,2.76,59.52
7885,7886,F,New Westminster,Cashier,Customer Service,New Westminster,Stores,40.0,4.09,47.1
7886,7887,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,40.0,4.45,45.34
7887,7888,F,New Westminster,Cashier,Customer Service,New Westminster,Stores,51.0,4.21,116.87
7888,7889,F,Vallican,Cashier,Customer Service,Trail,Stores,41.0,5.03,51.87
7889,7890,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,49.0,6.55,56.83
7890,7891,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,21.0,7.86,0.0
7891,7892,F,Langley,Cashier,Customer Service,Langley,Stores,53.0,4.69,187.51
7892,7893,F,Surrey,Cashier,Customer Service,Surrey,Stores,54.0,3.54,107.91
7893,7894,F,Nanaimo,Cashier,Customer Service,Nanaimo,Stores,58.0,4.19,155.12
7894,7895,M,New Westminster,Cashier,Customer Service,New Westminster,Stores,50.0,5.28,34.22
7895,7896,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,42.0,4.11,24.3
7896,7897,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,43.0,6.64,85.77
7897,7898,F,Castlegar,Cashier,Customer Service,Trail,Stores,27.0,5.0,11.85
7898,7899,F,New Westminster,Cashier,Customer Service,New Westminster,Stores,62.0,5.14,166.46
7899,7900,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,32.0,4.96,0.0
7900,7901,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,47.0,3.44,36.45
7901,7902,M,Nanaimo,Cashier,Customer Service,Nanaimo,Stores,46.0,4.28,13.92
7902,7903,F,Duncan,Cashier,Customer Service,Quesnel,Stores,41.0,4.5,47.14
7903,7904,F,Fort St John,Shelf Stocker,Processed Foods,Fort St John,Stores,55.0,2.79,138.02
7904,7905,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,27.0,4.17,0.0
7905,7906,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,32.0,7.2,9.86
7906,7907,F,New Westminster,Cashier,Customer Service,New Westminster,Stores,51.0,5.35,119.38
7907,7908,M,Kamloops,Cashier,Customer Service,Kamloops,Stores,38.0,0.47,14.21
7908,7909,F,Prince George,Cashier,Customer Service,Prince George,Stores,48.0,4.62,83.53
7909,7910,F,Victoria,Cashier,Customer Service,Victoria,Stores,32.0,5.66,31.79
7910,7911,M,Fort Nelson,Cashier,Customer Service,Fort Nelson,Stores,65.0,5.48,172.17
7911,7912,M,Victoria,Cashier,Customer Service,Victoria,Stores,45.0,4.58,58.63
7912,7913,M,Taylor,Shelf Stocker,Processed Foods,Fort St John,Stores,31.0,2.74,0.0
7913,7914,M,Elko,Shelf Stocker,Processed Foods,Cranbrook,Stores,34.0,6.13,0.0
7914,7915,F,Richmond,Cashier,Customer Service,Richmond,Stores,34.0,5.68,73.28
7915,7916,F,Langley,Cashier,Customer Service,Langley,Stores,40.0,1.67,28.3
7916,7917,M,Blueberry,Cashier,Customer Service,Kamloops,Stores,56.0,4.9,98.76
7917,7918,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,31.0,2.73,0.0
7918,7919,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,38.0,4.02,62.03
7919,7920,F,Bella Bella,Cashier,Customer Service,Bella Bella,Stores,31.0,4.14,34.54
7920,7921,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,39.0,6.67,34.24
7921,7922,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,61.0,3.96,150.59
7922,7923,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,48.0,4.5,75.86
7923,7924,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,33.0,2.8,0.0
7924,7925,M,New Westminster,Cashier,Customer Service,New Westminster,Stores,42.0,2.63,68.92
7925,7926,M,Mcbride,Cashier,Customer Service,Prince George,Stores,24.0,3.4,0.0
7926,7927,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,42.0,2.76,34.09
7927,7928,M,Prince George,Cashier,Customer Service,Prince George,Stores,42.0,4.32,50.87
7928,7929,F,Parksville,Cashier,Customer Service,Nanaimo,Stores,39.0,4.29,49.89
7929,7930,F,Winfield,Cashier,Customer Service,Kelowna,Stores,59.0,4.81,230.17
