EmployeeNumber,Gender,City,JobTitle,DepartmentName,StoreLocation,Age,LengthService,AbsentHours,State,Counties,Latitude,Longitude
7118,M,Vancouver,Meat Cutter,Meats,Vancouver,36.55724987,4.583588204,23.19135752,WA,Clark,45.63,-122.677
7121,F,Vancouver,Meat Cutter,Meats,Vancouver,26.36216543,5.812554422,26.28469864,WA,Clark,45.63,-122.677
7122,M,Greenwood,Shelf Stocker,Processed Foods,Grand Forks,45.93122698,4.241626396,116.8095328,IN,Johnson,39.614,-86.11
7126,M,Parksville,Cashier,Customer Service,Nanaimo,62.7995201,4.746191102,147.1325423,SC,McCormick,33.786,-82.217
7129,F,Cumberland,Dairy Person,Dairy,Victoria,23.80462699,4.576617393,0,RI,Providence,41.979,-71.422
7138,F,Vancouver,Meat Cutter,Meats,Vancouver,54.31189874,4.893121713,108.5448727,WA,Clark,45.63,-122.677
7144,F,Balfour,Dairy Person,Dairy,Nelson,48.62657668,4.005209131,89.08841337,ND,McHenry,47.952,-100.534
7148,F,Victoria,Dairy Person,Dairy,Victoria,36.96115445,4.237202315,46.11396204,TX,Victoria,28.799,-97.006
7153,F,Vancouver,Meat Cutter,Meats,Vancouver,26.52265643,3.914204699,0,WA,Clark,45.63,-122.677
7158,M,Vancouver,Meat Cutter,Meats,Vancouver,44.72127556,4.608035317,76.24792825,WA,Clark,45.63,-122.677
7168,F,Vancouver,Meat Cutter,Meats,Vancouver,32.96636861,6.040769719,9.350657959,WA,Clark,45.63,-122.677
7170,F,Richmond,Shelf Stocker,Processed Foods,Richmond,50.31497003,1.623362316,94.76662491,VA,Richmond (city),37.546,-77.453
7172,F,Vancouver,Meat Cutter,Meats,Vancouver,38.61822141,6.076094821,72.00908203,WA,Clark,45.63,-122.677
7174,M,Langley,Shelf Stocker,Processed Foods,Langley,59.809182,6.393340386,151.9670537,WA,Island,48.034,-122.408
7179,M,Vancouver,Meat Cutter,Meats,Vancouver,57.53280705,5.432377679,128.7184668,WA,Clark,45.63,-122.677
7180,F,Richmond,Shelf Stocker,Processed Foods,Richmond,20.02198107,7.848937141,0,VA,Richmond (city),37.546,-77.453
7182,F,Vancouver,Meat Cutter,Meats,Vancouver,26.13046821,3.403684876,0,WA,Clark,45.63,-122.677
7183,M,Vancouver,Meat Cutter,Meats,Vancouver,52.9193061,6.729822135,76.77236703,WA,Clark,45.63,-122.677
7188,F,Lakeview Heights,Shelf Stocker,Processed Foods,Kelowna,43.2336573,3.589101528,67.97705787,KY,Rowan,38.152,-83.506
7189,M,Vancouver,Meat Cutter,Meats,Vancouver,41.62083193,5.662891398,23.42708484,WA,Clark,45.63,-122.677
7193,M,Vancouver,Meat Cutter,Meats,Vancouver,55.69605444,4.879571736,123.5300845,WA,Clark,45.63,-122.677
7200,M,Vancouver,Meat Cutter,Meats,Vancouver,45.54693798,6.646692553,54.18856358,WA,Clark,45.63,-122.677
7201,F,Vancouver,Meat Cutter,Meats,Vancouver,41.91594711,5.301084308,69.78939683,WA,Clark,45.63,-122.677
7211,F,Ladysmith,Dairy Person,Dairy,Victoria,40.99518534,2.714503719,58.3053955,WI,Rusk,45.461,-91.098
7216,M,Richmond,Shelf Stocker,Processed Foods,Richmond,32.4504711,4.078180119,0,VA,Richmond (city),37.546,-77.453
7224,F,Vancouver,Meat Cutter,Meats,Vancouver,32.61492423,3.982236874,0,WA,Clark,45.63,-122.677
7230,F,Trail,Shelf Stocker,Processed Foods,Trail,45.73381789,5.578716788,142.901647,MN,Polk,47.783,-95.698
7236,F,Vancouver,Meat Cutter,Meats,Vancouver,30.21747375,1.77758084,0,WA,Clark,45.63,-122.677
7238,M,Victoria,Dairy Person,Dairy,Victoria,35.88881916,3.682876361,7.250170449,TX,Victoria,28.799,-97.006
7244,M,Vancouver,Meat Cutter,Meats,Vancouver,37.68899521,4.279319687,7.518407413,WA,Clark,45.63,-122.677
7245,M,Richmond,Shelf Stocker,Processed Foods,Richmond,40.60499218,3.467364077,57.26585567,VA,Richmond (city),37.546,-77.453
7246,M,Vancouver,Meat Cutter,Meats,Vancouver,32.34225899,6.334464548,22.77349046,WA,Clark,45.63,-122.677
7248,F,Victoria,Dairy Person,Dairy,Victoria,44.90913436,6.356933404,87.01845924,TX,Victoria,28.799,-97.006
7254,F,Vancouver,Meat Cutter,Meats,Vancouver,30.86139892,3.464430018,0,WA,Clark,45.63,-122.677
7262,M,Sardis,Cashier,Customer Service,Chilliwack,20.06969018,4.493386684,0,MS,Panola,34.436,-89.911
7270,F,Duncan,Cashier,Customer Service,Quesnel,32.64077109,4.02293065,24.30500012,OK,Stephens,34.502,-97.958
7271,M,Vancouver,Produce Clerk,Produce,Vancouver,36.9829257,3.595488245,21.03887428,WA,Clark,45.63,-122.677
7272,F,Vancouver,Produce Clerk,Produce,Vancouver,48.08551431,3.074423241,94.57090838,WA,Clark,45.63,-122.677
7283,F,Fruitvale,Shelf Stocker,Processed Foods,Kelowna,33.1592985,4.872901489,23.60686307,TX,Van Zandt,32.684,-95.804
7285,F,Vancouver,Produce Clerk,Produce,Vancouver,27.09677037,4.201605188,0,WA,Clark,45.63,-122.677
7288,M,Greenwood,Shelf Stocker,Processed Foods,Grand Forks,40.75270256,6.984220901,35.65853659,IN,Johnson,39.614,-86.11
7308,F,Vancouver,Produce Clerk,Produce,Vancouver,39.7697141,3.529953811,38.41875157,WA,Clark,45.63,-122.677
7327,M,Parksville,Cashier,Customer Service,Nanaimo,37.68163702,4.737552904,36.96008751,SC,McCormick,33.786,-82.217
7329,F,Vancouver,Produce Clerk,Produce,Vancouver,56.66177767,5.828563212,169.4755447,WA,Clark,45.63,-122.677
7340,M,Richmond,Shelf Stocker,Processed Foods,Richmond,43.68396493,3.432147917,55.58666479,VA,Richmond (city),37.546,-77.453
7341,F,Vancouver,Produce Clerk,Produce,Vancouver,57.11941508,2.337106421,155.1458986,WA,Clark,45.63,-122.677
7342,M,Oliver,Shelf Stocker,Processed Foods,Kelowna,51.68528415,2.420487259,149.8319769,WI,Douglas,46.649,-92.188
7346,M,Rutland,Shelf Stocker,Processed Foods,Kelowna,41.96528674,6.735336097,67.33998691,VT,Rutland,43.61,-72.972
7351,F,Langley,Cashier,Customer Service,Langley,50.73816692,6.045921039,84.6501088,WA,Island,48.034,-122.408
7358,F,Victoria,Shelf Stocker,Processed Foods,Victoria,47.11192015,3.773476271,99.84009291,TX,Victoria,28.799,-97.006
7361,F,Houston,Cashier,Customer Service,Terrace,47.8373219,4.081586102,107.9852665,TX,Harris;Fort Bend;Montgomery,29.76,-95.363
7362,F,Yale,Cashier,Customer Service,Chilliwack,46.63837758,4.266083244,108.3488947,MI,St. Clair,43.128,-82.798
7363,M,Vancouver,Produce Clerk,Produce,Vancouver,42.99232722,4.055669286,68.84165826,WA,Clark,45.63,-122.677
7372,F,Victoria,Shelf Stocker,Processed Foods,Victoria,44.60464862,4.429830136,75.79407274,TX,Victoria,28.799,-97.006
7374,F,Vancouver,Produce Clerk,Produce,Vancouver,41.3643778,3.05212684,61.69131074,WA,Clark,45.63,-122.677
7375,M,Vancouver,Produce Clerk,Produce,Vancouver,34.84131999,4.637531308,48.62597394,WA,Clark,45.63,-122.677
7377,F,Vancouver,Produce Clerk,Produce,Vancouver,60.93342096,7.714396263,169.1057782,WA,Clark,45.63,-122.677
7379,F,Trail,Cashier,Customer Service,Trail,42.60877852,3.307386458,85.93356331,MN,Polk,47.783,-95.698
7380,F,Surrey,Cashier,Customer Service,Surrey,37.83917404,4.234439411,50.23877194,ND,Ward,48.236,-101.133
7382,M,Vancouver,Produce Clerk,Produce,Vancouver,57.27711351,4.515504967,142.7796991,WA,Clark,45.63,-122.677
7383,M,Richmond,Shelf Stocker,Processed Foods,Richmond,44.15349591,5.323375704,71.46204884,VA,Richmond (city),37.546,-77.453
7387,M,Vancouver,Produce Clerk,Produce,Vancouver,42.40704476,4.837320108,58.4086589,WA,Clark,45.63,-122.677
7389,F,Duncan,Cashier,Customer Service,Quesnel,62.51325079,6.773482484,230.9739759,OK,Stephens,34.502,-97.958
7392,F,Vernon,Cashier,Customer Service,Vernon,37.24699821,2.916139003,21.38065165,CT,Tolland,41.838,-72.457
7394,M,Victoria,Shelf Stocker,Processed Foods,Victoria,33.52452733,5.185254519,46.28211285,TX,Victoria,28.799,-97.006
7409,M,Vancouver,Produce Clerk,Produce,Vancouver,26.37201352,5.018749371,0,WA,Clark,45.63,-122.677
7414,F,Vancouver,Produce Clerk,Produce,Vancouver,41.0627939,4.677489133,41.46722906,WA,Clark,45.63,-122.677
7416,M,Hope,Cashier,Customer Service,Chilliwack,52.53183422,1.586009795,103.3488051,AR,Hempstead,33.668,-93.591
7420,F,Vancouver,Produce Clerk,Produce,Vancouver,47.73509474,4.934396218,101.8262523,WA,Clark,45.63,-122.677
7434,M,Langley,Cashier,Customer Service,Langley,34.62452624,4.321144688,5.272414018,WA,Island,48.034,-122.408
7445,M,Vancouver,Produce Clerk,Produce,Vancouver,40.75996579,5.068574402,48.92110379,WA,Clark,45.63,-122.677
7449,M,Vancouver,Produce Clerk,Produce,Vancouver,47.98053151,4.567137922,38.11806592,WA,Clark,45.63,-122.677
7460,M,Nelson,Shelf Stocker,Processed Foods,Nelson,33.12299403,5.286921179,0,GA,Cherokee;Pickens,34.38,-84.372
7461,F,Victoria,Shelf Stocker,Processed Foods,Victoria,27.8011147,1.788740173,0,TX,Victoria,28.799,-97.006
7465,M,Vancouver,Baker,Bakery,Vancouver,34.23516317,2.653729985,0,WA,Clark,45.63,-122.677
7470,M,Victoria,Shelf Stocker,Processed Foods,Victoria,66.60160969,4.418968401,176.0302403,TX,Victoria,28.799,-97.006
7473,F,Vernon,Cashier,Customer Service,Vernon,16.45318349,3.024309963,0,CT,Tolland,41.838,-72.457
7475,F,Surrey,Cashier,Customer Service,Surrey,32.88125964,5.425230797,43.39259131,ND,Ward,48.236,-101.133
7488,M,Vancouver,Baker,Bakery,Vancouver,38.12807784,0.855611951,0,WA,Clark,45.63,-122.677
7489,M,Creston,Shelf Stocker,Processed Foods,Cranbrook,51.36407014,6.326316984,70.96845483,IA,Union,41.06,-94.365
7492,F,Duncan,Cashier,Customer Service,Quesnel,56.24704454,3.026400083,104.9923355,OK,Stephens,34.502,-97.958
7503,M,Oliver,Cashier,Customer Service,Kelowna,32.06717597,4.17097028,0,WI,Douglas,46.649,-92.188
7514,F,Vancouver,Baker,Bakery,Vancouver,32.70648158,2.567385084,14.59875417,WA,Clark,45.63,-122.677
7517,M,Vancouver,Baker,Bakery,Vancouver,26.2906808,6.934936361,0,WA,Clark,45.63,-122.677
7520,F,Vancouver,Baker,Bakery,Vancouver,24.83404582,4.750752787,0,WA,Clark,45.63,-122.677
7522,F,Vancouver,Baker,Bakery,Vancouver,29.81307393,5.301479518,0.411764171,WA,Clark,45.63,-122.677
7523,M,Vancouver,Baker,Bakery,Vancouver,38.71986692,4.233620722,39.16594272,WA,Clark,45.63,-122.677
7524,F,Vancouver,Baker,Bakery,Vancouver,43.50295344,4.595782912,64.5384695,WA,Clark,45.63,-122.677
7525,M,Vancouver,Baker,Bakery,Vancouver,53.55818607,4.665228241,113.9181303,WA,Clark,45.63,-122.677
7533,M,Vancouver,Baker,Bakery,Vancouver,45.31465482,3.453057577,45.59716458,WA,Clark,45.63,-122.677
7535,M,Duncan,Cashier,Customer Service,Quesnel,40.61100112,5.62131944,50.04027363,OK,Stephens,34.502,-97.958
7537,F,Vancouver,Baker,Bakery,Vancouver,42.18085689,3.803065858,59.77783518,WA,Clark,45.63,-122.677
7543,M,Victoria,Shelf Stocker,Processed Foods,Victoria,52.71582276,4.817803894,96.51446994,TX,Victoria,28.799,-97.006
7545,M,Surrey,Cashier,Customer Service,Surrey,63.41415897,4.095699824,147.4681236,ND,Ward,48.236,-101.133
7548,M,Surrey,Cashier,Customer Service,Surrey,41.14329354,4.251871168,41.70828699,ND,Ward,48.236,-101.133
7559,M,Surrey,Cashier,Customer Service,Surrey,51.40241859,6.204018236,85.23534597,ND,Ward,48.236,-101.133
7561,F,Vancouver,Baker,Bakery,Vancouver,44.79941395,2.923790714,66.58751578,WA,Clark,45.63,-122.677
7564,M,Vancouver,Baker,Bakery,Vancouver,43.64364064,3.708536692,42.65656012,WA,Clark,45.63,-122.677
7565,F,Langley,Cashier,Customer Service,Langley,32.45461784,3.339781046,25.14955403,WA,Island,48.034,-122.408
7567,F,Duncan,Cashier,Customer Service,Quesnel,55.00481314,3.972837278,143.3762404,OK,Stephens,34.502,-97.958
7568,M,Vancouver,Baker,Bakery,Vancouver,30.80858684,4.879371924,13.56736538,WA,Clark,45.63,-122.677
7569,F,Victoria,Shelf Stocker,Processed Foods,Victoria,45.68896544,4.371860577,48.50632154,TX,Victoria,28.799,-97.006
7583,F,Victoria,Shelf Stocker,Processed Foods,Victoria,40.6465078,2.636925722,50.79758539,TX,Victoria,28.799,-97.006
7590,M,Vancouver,Baker,Bakery,Vancouver,34.04918761,5.813352745,64.52993884,WA,Clark,45.63,-122.677
7595,F,Victoria,Shelf Stocker,Processed Foods,Victoria,20.87296633,4.27762001,0,TX,Victoria,28.799,-97.006
7597,F,Victoria,Cashier,Customer Service,Victoria,33.89467786,5.078120996,55.64495292,TX,Victoria,28.799,-97.006
7604,F,Vancouver,Baker,Bakery,Vancouver,40.34049852,3.381004075,46.88737012,WA,Clark,45.63,-122.677
7610,F,Abbotsford,Dairy Person,Dairy,Abbotsford,54.98813209,4.123170282,104.7672106,WI,Clark;Marathon,44.944,-90.315
7616,M,Vancouver,Baker,Bakery,Vancouver,44.26955166,6.457251219,68.03990147,WA,Clark,45.63,-122.677
7618,F,Richmond,Cashier,Customer Service,Richmond,49.70649396,2.229025551,111.0206227,VA,Richmond (city),37.546,-77.453
7627,F,Victoria,Cashier,Customer Service,Victoria,27.17022711,5.958847464,0,TX,Victoria,28.799,-97.006
7629,F,Vancouver,Baker,Bakery,Vancouver,55.80159729,4.583177558,94.28989303,WA,Clark,45.63,-122.677
7630,M,Richmond,Cashier,Customer Service,Richmond,52.09892851,6.723826886,145.9165274,VA,Richmond (city),37.546,-77.453
7642,M,Vancouver,Baker,Bakery,Vancouver,77.2380983,7.517812462,164.8823577,WA,Clark,45.63,-122.677
7651,M,Vancouver,Baker,Bakery,Vancouver,44.41962059,3.900517773,59.05562014,WA,Clark,45.63,-122.677
7655,M,Tappen,Cashier,Customer Service,Vernon,20.877038,2.9660812,0,ND,Kidder,46.872,-99.627
7667,M,Vancouver,Dairy Person,Dairy,Vancouver,45.42973705,5.447851547,59.87595873,WA,Clark,45.63,-122.677
7669,M,Vancouver,Dairy Person,Dairy,Vancouver,48.75247393,3.370980286,166.556274,WA,Clark,45.63,-122.677
7670,M,Vancouver,Dairy Person,Dairy,Vancouver,47.6118624,4.019941705,74.38963473,WA,Clark,45.63,-122.677
7674,M,Vancouver,Dairy Person,Dairy,Vancouver,54.77273733,6.080503059,80.93540482,WA,Clark,45.63,-122.677
7696,M,Forest Grove,Cashier,Customer Service,Kamloops,38.87475137,4.666551597,21.95146554,OR,Washington,45.52,-123.112
7697,F,Rutland,Cashier,Customer Service,Kelowna,56.0253479,6.216084957,103.3090184,VT,Rutland,43.61,-72.972
7702,M,Trail,Cashier,Customer Service,Trail,46.05663699,4.862289739,94.50850609,MN,Polk,47.783,-95.698
7705,F,Vancouver,Dairy Person,Dairy,Vancouver,25.08617006,2.568409991,0,WA,Clark,45.63,-122.677
7711,F,Abbotsford,Dairy Person,Dairy,Abbotsford,35.1846356,4.729063631,36.09312157,WI,Clark;Marathon,44.944,-90.315
7712,M,Vancouver,Dairy Person,Dairy,Vancouver,36.31148179,3.582605078,86.02232101,WA,Clark,45.63,-122.677
7715,F,Vancouver,Dairy Person,Dairy,Vancouver,41.15295208,4.060433898,65.97728563,WA,Clark,45.63,-122.677
7718,F,Richmond,Cashier,Customer Service,Richmond,66.39084035,5.079681035,187.5729047,VA,Richmond (city),37.546,-77.453
7723,F,Vancouver,Dairy Person,Dairy,Vancouver,42.22205725,6.454586167,72.50184649,WA,Clark,45.63,-122.677
7731,M,Victoria,Cashier,Customer Service,Victoria,11.53955454,3.138604758,0,TX,Victoria,28.799,-97.006
7734,M,Vancouver,Dairy Person,Dairy,Vancouver,33.36255568,1.431703157,0,WA,Clark,45.63,-122.677
7740,M,Victoria,Cashier,Customer Service,Victoria,63.56977993,3.18398359,179.3384313,TX,Victoria,28.799,-97.006
7744,M,Vancouver,Dairy Person,Dairy,Vancouver,37.661288,4.1457359,21.00979223,WA,Clark,45.63,-122.677
7745,M,Vancouver,Dairy Person,Dairy,Vancouver,34.90704297,4.800969519,0,WA,Clark,45.63,-122.677
7752,F,Hedley,Cashier,Customer Service,Princeton,44.90490548,7.105427702,119.0108367,TX,Donley,34.867,-100.659
7760,M,Vancouver,Dairy Person,Dairy,Vancouver,43.55931995,4.794258329,110.4510702,WA,Clark,45.63,-122.677
7761,F,Vancouver,Dairy Person,Dairy,Vancouver,50.32681804,4.978387416,101.0035779,WA,Clark,45.63,-122.677
7762,M,Vernon,Cashier,Customer Service,Vernon,36.54120169,4.773065834,26.82072246,CT,Tolland,41.838,-72.457
7764,F,Vancouver,Dairy Person,Dairy,Vancouver,47.18626078,2.896037819,114.6895922,WA,Clark,45.63,-122.677
7765,F,Vancouver,Dairy Person,Dairy,Vancouver,37.17019313,5.840148174,21.83708336,WA,Clark,45.63,-122.677
7772,M,Vancouver,Dairy Person,Dairy,Vancouver,49.31086194,3.935773722,97.78829411,WA,Clark,45.63,-122.677
7777,F,Ladysmith,Cashier,Customer Service,Victoria,43.80320349,1.262740136,119.2309641,WI,Rusk,45.461,-91.098
7782,F,Surrey,Cashier,Customer Service,Surrey,45.64511257,5.016742503,69.21829203,ND,Ward,48.236,-101.133
7787,M,Tappen,Cashier,Customer Service,Vernon,29.59542612,7.669507234,0,ND,Kidder,46.872,-99.627
7789,M,Vancouver,Dairy Person,Dairy,Vancouver,45.08440126,5.809322781,55.02628257,WA,Clark,45.63,-122.677
7796,F,Surrey,Cashier,Customer Service,Surrey,72.075898,2.708077848,215.6949858,ND,Ward,48.236,-101.133
7801,F,Abbotsford,Dairy Person,Dairy,Abbotsford,66.11818799,3.404359283,187.962237,WI,Clark;Marathon,44.944,-90.315
7803,F,Vancouver,Dairy Person,Dairy,Vancouver,59.99059409,2.997346794,203.1040169,WA,Clark,45.63,-122.677
7804,M,Richmond,Cashier,Customer Service,Richmond,47.52056139,2.943414211,53.0507072,VA,Richmond (city),37.546,-77.453
7807,M,Victoria,Cashier,Customer Service,Victoria,40.06251045,4.917156856,22.11565272,TX,Victoria,28.799,-97.006
7811,F,Courtenay,Cashier,Customer Service,Nanaimo,46.8064049,4.983318444,82.17944721,ND,Stutsman,47.224,-98.569
7817,M,Vancouver,Dairy Person,Dairy,Vancouver,34.99659667,3.737117169,28.78630313,WA,Clark,45.63,-122.677
7825,F,Victoria,Cashier,Customer Service,Victoria,43.82632929,1.525497193,68.28537939,TX,Victoria,28.799,-97.006
7828,M,Vancouver,Dairy Person,Dairy,Vancouver,50.10518577,4.554048608,100.0834111,WA,Clark,45.63,-122.677
7830,M,Richmond,Cashier,Customer Service,Richmond,47.72291656,6.572456079,105.4918853,VA,Richmond (city),37.546,-77.453
7835,F,Vancouver,Dairy Person,Dairy,Vancouver,41.71678939,3.465990283,82.74859353,WA,Clark,45.63,-122.677
7836,M,Clinton,Cashier,Customer Service,Kamloops,58.4408371,6.883305011,144.6673017,MI,Macomb,42.591,-82.936
7837,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,35.73210913,5.5258225,18.65387631,WA,Clark,45.63,-122.677
7838,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,26.55951376,4.751960273,0,WA,Clark,45.63,-122.677
7847,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,46.98870549,6.582390426,99.94199457,WA,Clark,45.63,-122.677
7850,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,43.58818555,4.073698117,11.88716565,WA,Clark,45.63,-122.677
7853,F,Richmond,Cashier,Customer Service,Richmond,42.73500382,6.254901625,43.82493483,VA,Richmond (city),37.546,-77.453
7854,F,Princeton,Cashier,Customer Service,Princeton,40.58970502,6.095158021,78.30144749,NJ,Mercer,40.35,-74.659
7859,M,Duncan,Cashier,Customer Service,Quesnel,34.0712477,2.83995635,1.110152469,OK,Stephens,34.502,-97.958
7863,F,Victoria,Cashier,Customer Service,Victoria,43.2743877,3.263778392,81.48930466,TX,Victoria,28.799,-97.006
7867,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,50.19622696,3.998516318,73.1118807,WA,Clark,45.63,-122.677
7869,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,57.45625713,4.596968755,139.3072456,WA,Clark,45.63,-122.677
7871,M,Vernon,Cashier,Customer Service,Vernon,42.8815531,4.568749667,0,CT,Tolland,41.838,-72.457
7877,F,Abbotsford,Dairy Person,Dairy,Abbotsford,40.21489695,5.025824125,34.22583353,WI,Clark;Marathon,44.944,-90.315
7881,F,Richmond,Cashier,Customer Service,Richmond,46.14698171,2.79545787,102.9252891,VA,Richmond (city),37.546,-77.453
7887,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,40.22825003,4.445626729,45.34210301,WA,Clark,45.63,-122.677
7897,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,42.93014423,6.635776338,85.77020473,WA,Clark,45.63,-122.677
7900,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,31.50571627,4.964842508,0,WA,Clark,45.63,-122.677
7901,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,46.88084111,3.443790312,36.45462263,WA,Clark,45.63,-122.677
7910,F,Victoria,Cashier,Customer Service,Victoria,31.82676598,5.663359439,31.79368646,TX,Victoria,28.799,-97.006
7913,M,Taylor,Shelf Stocker,Processed Foods,Fort St John,30.95385277,2.738471143,0,MI,Wayne,42.241,-83.27
7915,F,Richmond,Cashier,Customer Service,Richmond,33.78516192,5.683548976,73.27555196,VA,Richmond (city),37.546,-77.453
7919,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,37.54890294,4.018416362,62.02766109,WA,Clark,45.63,-122.677
7923,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,48.09910991,4.49726052,75.8565759,WA,Clark,45.63,-122.677
7927,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,41.55012919,2.764318193,34.09495931,WA,Clark,45.63,-122.677
7929,F,Parksville,Cashier,Customer Service,Nanaimo,38.97449136,4.29362314,49.89226711,SC,McCormick,33.786,-82.217
7930,F,Winfield,Cashier,Customer Service,Kelowna,59.14566621,4.811745651,230.1675705,KS,Cowley,37.243,-96.98
7932,F,Richmond,Cashier,Customer Service,Richmond,66.33898282,5.464499676,226.9210852,VA,Richmond (city),37.546,-77.453
7933,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,44.79478765,6.593382167,75.34878878,WA,Clark,45.63,-122.677
7936,M,Huntingdon,Cashier,Customer Service,Abbotsford,53.23437792,2.185784472,139.4902699,PA,Huntingdon,40.504,-77.999
7937,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,36.95310247,4.909587962,72.1255154,WA,Clark,45.63,-122.677
7939,F,Abbotsford,Cashier,Customer Service,Abbotsford,29.92297869,6.221473687,9.832824248,WI,Clark;Marathon,44.944,-90.315
7952,F,Richmond,Cashier,Customer Service,Richmond,39.45189278,3.862766208,51.34999663,VA,Richmond (city),37.546,-77.453
7954,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,47.9934334,6.173205295,101.2053986,WA,Clark,45.63,-122.677
7968,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,44.62112382,4.426271919,54.57731892,WA,Clark,45.63,-122.677
7972,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,42.17752651,4.280441851,59.62335494,WA,Clark,45.63,-122.677
7975,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,54.01162819,1.781967883,101.36033,WA,Clark,45.63,-122.677
7981,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,51.37596895,4.352207467,96.92193937,WA,Clark,45.63,-122.677
7989,F,Surrey,Cashier,Customer Service,Surrey,17.77086639,3.636214913,0,ND,Ward,48.236,-101.133
