EmployeeNumber,Gender,City,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,AbsentHours
6310,F,North Vancouver,Shelf Stocker,Processed Foods,North Vancouver,Stores,45,3.69,97.64
6311,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,49,5.84,103.66
6312,M,Christina Lake,Dairy Person,Dairy,Grand Forks,Stores,31,2.14,9.37
6313,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,56,4.34,87.1
6314,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,25,5.56,23.87
6315,M,Sardis,Shelf Stocker,Processed Foods,Chilliwack,Stores,36,5.27,23.79
6316,F,Bob Quinn Lake,Cashier,Customer Service,Terrace,Stores,41,3.15,80.24
6317,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,31,3.17,20.72
6318,F,Cluculz Lake,Shelf Stocker,Processed Foods,Prince George,Stores,62,4.56,197.64
6319,M,Chilako River,Shelf Stocker,Processed Foods,Prince George,Stores,36,3.09,11.06
6320,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,49,2.57,75.78
6321,M,Horsefly,Shelf Stocker,Processed Foods,Prince George,Stores,35,3.41,14.03
6322,M,Cache Creek,Dairy Person,Dairy,Kamloops,Stores,39,3.34,43.85
6323,M,New Westminister,Produce Clerk,Produce,New Westminister,Stores,37,2.53,24.44
6324,M,Bridge Lake,Dairy Person,Dairy,Kamloops,Stores,49,7.37,76.4
6325,F,Kamloops,Dairy Person,Dairy,Kamloops,Stores,55,6.48,124.97
6326,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,28,7.79,0
6327,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,41,3.64,97.33
6328,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,58,3.99,154.59
6329,M,Slocan,Dairy Person,Dairy,Trail,Stores,47,5.19,54.6
6330,M,Prince George,Shelf Stocker,Processed Foods,Prince George,Stores,50,3.53,97.86
6331,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,39,4.93,78.23
6332,M,West Vancouver,Dairy Person,Dairy,West Vancouver,Stores,43,1.86,35.98
6333,F,Kelowna,Dairy Person,Dairy,Kelowna,Stores,42,4.53,52.98
6334,F,Okanagan Falls,Produce Clerk,Produce,Bella Bella,Stores,40,3.86,69.3
6335,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,41,5.77,58.47
6336,M,Abbotsford,Baker,Bakery,Abbotsford,Stores,27,4.01,0
6337,M,Victoria,Baker,Bakery,Victoria,Stores,43,4.41,74.9
6338,M,Kelowna,Dairy Person,Dairy,Kelowna,Stores,63,4.12,169.38
6339,M,Port Hardy,Shelf Stocker,Processed Foods,Nanaimo,Stores,39,5.74,0
6340,M,Campbell River,Shelf Stocker,Processed Foods,Nanaimo,Stores,47,5.72,60.96
6341,M,Creston,Baker,Bakery,Cranbrook,Stores,34,5.85,24.09
6342,M,Agassiz,Shelf Stocker,Processed Foods,Chilliwack,Stores,35,4.7,30.36
6343,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,55,4.46,171.81
6344,M,Kamloops,Dairy Person,Dairy,Kamloops,Stores,63,2.63,120.23
6345,M,Skookumchuck,Shelf Stocker,Processed Foods,Nanaimo,Stores,34,4.18,0
6346,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,39,8.55,25.56
6347,M,Victoria,Baker,Bakery,Victoria,Stores,46,4.82,92.09
6348,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,54,4.61,123.22
6349,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,37,3.53,17.46
6350,M,Abbotsford,Baker,Bakery,Abbotsford,Stores,38,3.38,48.34
6351,F,Trail,Dairy Person,Dairy,Trail,Stores,49,6.12,71.56
6352,M,Richmond,Dairy Person,Dairy,Richmond,Stores,53,2.75,136.11
6353,M,Grand Forks,Dairy Person,Dairy,Grand Forks,Stores,55,3.96,106.97
6354,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,43,2.38,72.52
6355,F,Squamish,Shelf Stocker,Processed Foods,Squamish,Stores,49,6.04,124.35
6356,F,Richmond,Dairy Person,Dairy,Richmond,Stores,33,1.1,63.09
6357,F,North Vancouver,Shelf Stocker,Processed Foods,North Vancouver,Stores,39,1.54,44.27
6358,F,Victoria,Baker,Bakery,Victoria,Stores,48,5.1,39.81
6359,M,Duncan,Shelf Stocker,Processed Foods,Quesnel,Stores,31,5.44,16.82
6360,F,Qualicum Beach,Shelf Stocker,Processed Foods,Nanaimo,Stores,78,3.06,257.92
6361,F,Ganges,Baker,Bakery,Victoria,Stores,32,4.71,21.96
6362,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,22,7.47,0
6363,M,Fulford Harbour,Baker,Bakery,Victoria,Stores,45,5.64,41.37
6364,F,Fort St James,Cashier,Customer Service,Prince George,Stores,38,5.55,51.28
6365,M,Dawson Creek,Cashier,Customer Service,Dawson Creek,Stores,45,3.16,23.14
6366,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,33,2.64,0
6367,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,44,4.19,54.01
6368,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,41,5,67.02
6369,M,Surrey,Dairy Person,Dairy,Surrey,Stores,30,3.53,21.85
6370,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,49,1.09,92.34
6371,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,32,8.23,0
6372,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,41,3.88,42.03
6373,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,33,6.93,0.23
6374,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,43,5.19,75.78
6375,M,Balfour,Baker,Bakery,Nelson,Stores,51,1.97,70.93
6376,M,Gibsons,Dairy Person,Dairy,West Vancouver,Stores,37,5.15,0
6377,M,West Vancouver,Dairy Person,Dairy,West Vancouver,Stores,52,4.5,66.2
6378,F,Chetwynd,Cashier,Customer Service,Prince George,Stores,40,2.4,81.01
6379,F,Cranbrook,Baker,Bakery,Cranbrook,Stores,43,4.09,80.01
6380,M,Fairmont Hot Springs,Baker,Bakery,Cranbrook,Stores,36,4.81,11.57
6381,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,35,5.15,51.9
6382,F,Port Hardy,Shelf Stocker,Processed Foods,Nanaimo,Stores,29,5.86,0
6383,M,Richmond,Dairy Person,Dairy,Richmond,Stores,26,6,0
6384,F,Port Coquitlam,Cashier,Customer Service,Port Coquitlam,Stores,47,5.49,117.45
6385,F,Nanaimo,Shelf Stocker,Processed Foods,Nanaimo,Stores,48,2.9,80.9
6386,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,52,3.96,80.06
6387,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,17,6.96,0
6388,F,Sooke,Baker,Bakery,Victoria,Stores,49,5.41,66.76
6389,M,Likely,Cashier,Customer Service,Quesnel,Stores,50,5.98,106.65
6390,M,Surrey,Dairy Person,Dairy,Surrey,Stores,24,5.17,7.8
6391,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,50,4.03,135.49
6392,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,53,4.93,141.74
6393,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,42,3.13,52.07
6394,M,Atlin,Cashier,Customer Service,Terrace,Stores,34,5.8,25.81
6395,F,Victoria,Baker,Bakery,Victoria,Stores,34,7.35,0
6396,F,Duncan,Cashier,Customer Service,Quesnel,Stores,50,6.14,111.42
6397,F,Bob Quinn Lake,Cashier,Customer Service,Terrace,Stores,41,4.56,21.62
6398,F,Radium Hot Springs,Baker,Bakery,Cranbrook,Stores,39,3.34,81.07
6399,M,Campbell River,Shelf Stocker,Processed Foods,Nanaimo,Stores,49,4.03,101.13
6400,F,Victoria,Baker,Bakery,Victoria,Stores,39,5.27,25.44
6401,F,Richmond,Dairy Person,Dairy,Richmond,Stores,30,6.62,10.46
6402,F,Vernon,Cashier,Customer Service,Vernon,Stores,35,3.56,0
6403,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,35,6,11.01
6404,F,Richmond,Dairy Person,Dairy,Richmond,Stores,38,6.75,43.44
6405,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,57,2.76,105.4
6406,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,55,2.53,109.34
6407,M,Campbell River,Shelf Stocker,Processed Foods,Nanaimo,Stores,49,3.65,63.29
6408,F,Penticton,Dairy Person,Dairy,Kelowna,Stores,29,3.24,29.73
6409,M,Victoria,Baker,Bakery,Victoria,Stores,44,4.24,50.26
6410,F,Nelson,Dairy Person,Dairy,Nelson,Stores,17,4.08,0
6411,F,Chilliwack,Shelf Stocker,Processed Foods,Chilliwack,Stores,25,5.67,0
6412,M,Richmond,Dairy Person,Dairy,Richmond,Stores,44,3.22,53.84
6413,M,Kamloops,Dairy Person,Dairy,Kamloops,Stores,29,8.73,0
6414,F,Williams Lake,Dairy Person,Dairy,Williams Lake,Stores,36,6.72,2.6
6415,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,57,5.49,93.11
6416,M,Richmond,Dairy Person,Dairy,Richmond,Stores,42,5.19,66
6417,M,Topley,Cashier,Customer Service,Prince George,Stores,45,2.59,41.92
6418,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,47,5.42,28.77
6419,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,68,5.01,105.72
6420,M,Lakeview Heights,Dairy Person,Dairy,Kelowna,Stores,47,4.38,103.2
6421,M,Victoria,Baker,Bakery,Victoria,Stores,20,9.63,0
6422,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,45,6.19,132.6
6423,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,41,5.97,37.64
6424,F,Victoria,Baker,Bakery,Victoria,Stores,29,6.28,14.38
6425,F,Victoria,Baker,Bakery,Victoria,Stores,48,2.31,131.57
6426,F,Williams Lake,Shelf Stocker,Processed Foods,Williams Lake,Stores,26,6.51,0
6427,M,Victoria,Baker,Bakery,Victoria,Stores,32,5.48,38.6
6428,M,Campbell River,Shelf Stocker,Processed Foods,Nanaimo,Stores,40,2.58,29.68
6429,F,Parksville,Shelf Stocker,Processed Foods,Nanaimo,Stores,42,4.78,49.88
6430,F,Vernon,Cashier,Customer Service,Vernon,Stores,46,3.61,106.39
6431,F,Nelson,Dairy Person,Dairy,Nelson,Stores,52,3.01,186.98
6432,M,Pritchard,Dairy Person,Dairy,Kelowna,Stores,37,7.02,7.25
6433,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,46,4.01,37.56
6434,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,52,5.16,129.36
6435,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,43,5.74,61.53
6436,F,Kamloops,Dairy Person,Dairy,Kamloops,Stores,26,6.62,0
6437,F,Victoria,Baker,Bakery,Victoria,Stores,39,4.87,75.2
6438,M,Victoria,Baker,Bakery,Victoria,Stores,54,4.71,88.81
6439,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,45,6.01,79.51
6440,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,56,3.35,134.33
6441,F,Fort Nelson,Dairy Person,Dairy,Fort Nelson,Stores,38,4.23,62
6442,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,38,4.03,61.56
6443,F,Victoria,Baker,Bakery,Victoria,Stores,39,5.79,8.39
6444,F,Clinton,Dairy Person,Dairy,Kamloops,Stores,37,8.88,61.83
6445,M,Kamloops,Dairy Person,Dairy,Kamloops,Stores,49,6.29,80.23
6446,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,37,7.51,66.71
6447,M,Prince George,Cashier,Customer Service,Prince George,Stores,65,6.27,183.97
6448,M,Abbotsford,Baker,Bakery,Abbotsford,Stores,51,2.86,134.86
6449,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,47,6.78,119.09
6450,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,41,2.72,47.64
6451,F,Fort Nelson,Dairy Person,Dairy,Fort Nelson,Stores,42,4,37.15
6452,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,61,5.43,176.46
6453,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,42,2.02,140
6454,M,Kamloops,Dairy Person,Dairy,Kamloops,Stores,37,6.09,53.12
6455,F,Richmond,Dairy Person,Dairy,Richmond,Stores,45,5.72,81.75
6456,M,New Westminister,Baker,Bakery,New Westminister,Stores,38,4.1,45.17
6457,M,Chilliwack,Shelf Stocker,Processed Foods,Chilliwack,Stores,35,6.11,35.43
6458,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,46,2.37,37.83
6459,F,Lac La Hache,Shelf Stocker,Processed Foods,Williams Lake,Stores,40,2.82,110.9
6460,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,43,5.21,60.87
6461,F,Giscome,Cashier,Customer Service,Prince George,Stores,45,7.71,95.21
6462,F,Campbell River,Shelf Stocker,Processed Foods,Nanaimo,Stores,62,6.34,196.97
6463,M,Victoria,Baker,Bakery,Victoria,Stores,33,5.31,0
6464,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,55,3.2,105.7
6465,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,56,4.13,105.31
6466,F,Lakeview Heights,Dairy Person,Dairy,Kelowna,Stores,21,2.94,0
6467,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,26,3.87,0
6468,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,35,5.78,2.97
6469,M,Surrey,Dairy Person,Dairy,Surrey,Stores,29,3.61,0
6470,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,60,5.07,193.83
6471,M,Port Hardy,Shelf Stocker,Processed Foods,Nanaimo,Stores,49,4.9,77.18
6472,M,South Slocan,Dairy Person,Dairy,Trail,Stores,49,3.54,111.47
6473,F,Summerland,Dairy Person,Dairy,Kelowna,Stores,41,2.76,98.76
6474,F,White Rock,Cashier,Customer Service,White Rock,Stores,51,5.35,152.46
6475,F,Victoria,Baker,Bakery,Victoria,Stores,34,4.03,48.79
6476,F,Coquitlam,Shelf Stocker,Processed Foods,Nanaimo,Stores,39,4.28,36.36
6477,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,48,5.34,87.61
6478,M,Flatrock,Baker,Bakery,Fort St John,Stores,34,4.79,41.43
6479,F,Surrey,Dairy Person,Dairy,Surrey,Stores,40,4.43,58.82
6480,F,Dawson Creek,Cashier,Customer Service,Dawson Creek,Stores,44,3.18,108.23
6481,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,52,4.58,94.3
6482,F,Cortes Island,Dairy Person,Dairy,Cortes Island,Stores,38,4.48,28.53
6483,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,33,2.56,26.85
6484,M,Sicamous,Dairy Person,Dairy,Kelowna,Stores,42,6.17,16.92
6485,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,44,6.4,28.11
6486,F,Fraser Lake,Cashier,Customer Service,Prince George,Stores,35,6.62,52.33
6487,M,Kamloops,Dairy Person,Dairy,Kamloops,Stores,34,1.38,14.11
6488,F,White Rock,Cashier,Customer Service,White Rock,Stores,34,5.67,0
6489,F,Aldergrove,Baker,Bakery,Aldergrove,Stores,39,5.93,50.91
6490,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,31,6.69,15.38
6491,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,51,4.53,89.3
6492,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,30,5.44,47.1
6493,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,41,6.02,29.47
6494,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,38,6.9,9.76
6495,M,Richmond,Dairy Person,Dairy,Richmond,Stores,56,3.45,72.1
6496,M,Wynndel,Baker,Bakery,Cranbrook,Stores,61,4.44,148.58
6497,F,Terrace,Cashier,Customer Service,Terrace,Stores,50,3.13,96.21
6498,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,45,2.06,105.48
6499,F,Coquitlam,Shelf Stocker,Processed Foods,Nanaimo,Stores,44,6.18,107.32
6500,M,Whistler,Shelf Stocker,Processed Foods,Squamish,Stores,57,4.42,110.88
6501,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,39,4.91,36.56
6502,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,33,4.04,2.73
6503,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,34,5.61,30.5
6504,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,45,5.09,45.62
6505,M,Port Alberni,Shelf Stocker,Processed Foods,Nanaimo,Stores,46,3.36,110.94
6506,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,34,5.92,22.88
6507,M,Victoria,Baker,Bakery,Victoria,Stores,35,6.12,52.25
6508,F,Nimpo Lake,Shelf Stocker,Processed Foods,Williams Lake,Stores,31,3.48,0
6509,M,Chilliwack,Shelf Stocker,Processed Foods,Chilliwack,Stores,44,4.83,70.29
6510,F,Duncan,Cashier,Customer Service,Quesnel,Stores,56,4.26,152.18
6511,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,55,2.78,199.89
6512,M,Nelson,Baker,Bakery,Nelson,Stores,55,5.78,127.86
6513,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,61,5.45,127.89
6514,M,Surrey,Dairy Person,Dairy,Surrey,Stores,34,2.54,52.88
6515,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,46,5.23,67.42
6516,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,59,9.05,206.7
6517,F,Beaver Valley,Shelf Stocker,Processed Foods,Williams Lake,Stores,33,4.56,0
6518,M,Cranbrook,Baker,Bakery,Cranbrook,Stores,44,5.72,53.7
6519,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,43,3.41,83.31
6520,M,Victoria,Baker,Bakery,Victoria,Stores,49,6.5,60.55
6521,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,33,4.68,21.53
6522,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,49,3.2,144.93
6523,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,49,3.53,114.45
6524,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,40,7.05,69.59
6525,F,Surrey,Dairy Person,Dairy,Surrey,Stores,14,3.35,0
6526,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,32,5.15,29.59
6527,F,Kaslo,Baker,Bakery,Cranbrook,Stores,26,5.05,0
6528,F,Fort Nelson,Dairy Person,Dairy,Fort Nelson,Stores,54,4.38,117.44
6529,F,Abbotsford,Baker,Bakery,Abbotsford,Stores,31,4.26,31.28
6530,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,34,6.72,37.24
6531,M,Surrey,Dairy Person,Dairy,Surrey,Stores,61,5.32,164.54
6532,M,Port Mcneill,Shelf Stocker,Processed Foods,Nanaimo,Stores,55,4.04,117.17
6533,M,Castlegar,Dairy Person,Dairy,Trail,Stores,37,3.33,26.87
6534,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,50,6.04,102.99
6535,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,45,1.67,58.58
6536,M,Aldergrove,Baker,Bakery,Aldergrove,Stores,48,5.81,86.06
6537,F,Pouce Coupe,Baker,Bakery,Fort St John,Stores,29,5.1,0
6538,M,Taylor,Dairy Person,Dairy,Fort St John,Stores,30,5.57,0
6539,F,Victoria,Baker,Bakery,Victoria,Stores,34,3.88,0
6540,M,Victoria,Baker,Bakery,Victoria,Stores,66,6.84,147.72
6541,F,Granisle,Cashier,Customer Service,Terrace,Stores,35,4.61,26.51
6542,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,36,5.73,13.27
6543,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,30,4.32,0
6544,F,Fulford Harbour,Baker,Bakery,Victoria,Stores,29,5.63,29.52
6545,M,Richmond,Dairy Person,Dairy,Richmond,Stores,40,3.6,20.07
6546,M,Flatrock,Dairy Person,Dairy,Fort St John,Stores,56,6.39,122.69
6547,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,34,7.08,37.12
6548,F,Courtenay,Shelf Stocker,Processed Foods,Nanaimo,Stores,36,3.08,29.82
6549,M,Cache Creek,Dairy Person,Dairy,Kamloops,Stores,34,2.58,0
6550,F,Nelson,Baker,Bakery,Nelson,Stores,30,6.77,0
6551,M,Victoria,Baker,Bakery,Victoria,Stores,48,4.16,42.88
6552,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,31,3.95,0
6553,M,Nanaimo,Shelf Stocker,Processed Foods,Nanaimo,Stores,52,2.67,115.64
6554,F,Duncan,Cashier,Customer Service,Quesnel,Stores,50,1.57,126.77
6555,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,21,3.57,0
6556,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,40,2.49,23.76
6557,M,Chemainus,Baker,Bakery,Victoria,Stores,47,3.76,71.12
6558,M,Grasmere,Baker,Bakery,Cranbrook,Stores,37,4.05,47.11
6559,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,51,3.82,122.42
6560,F,Vernon,Cashier,Customer Service,Vernon,Stores,44,2.98,136.29
6561,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,37,4.12,0
6562,F,Penticton,Dairy Person,Dairy,Kelowna,Stores,39,3.44,44.39
6563,F,Lillooet,Dairy Person,Dairy,Kamloops,Stores,40,7.9,45.76
6564,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,51,4.68,97.03
6565,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,30,2.82,1.3
6566,M,Cranbrook,Baker,Bakery,Cranbrook,Stores,58,4.97,127.01
6567,M,Victoria,Baker,Bakery,Victoria,Stores,51,5.25,87.07
6568,M,Campbell River,Shelf Stocker,Processed Foods,Nanaimo,Stores,46,5.51,63.08
6569,M,Sidney,Dairy Person,Dairy,Victoria,Stores,49,3.22,115.28
6570,F,Campbell River,Shelf Stocker,Processed Foods,Nanaimo,Stores,27,2.36,0
6571,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,30,3.43,0
6572,F,Okanagan Falls,Cashier,Customer Service,Bella Bella,Stores,35,3.6,27.05
6573,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,50,5.09,121.84
6574,M,Nanaimo,Shelf Stocker,Processed Foods,Nanaimo,Stores,45,5.84,63.15
6575,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,35,2.13,1.55
6576,F,Victoria,Dairy Person,Dairy,Victoria,Stores,27,3.31,0
6577,M,Black Pool,Cashier,Customer Service,Dawson Creek,Stores,45,1.87,35.59
6578,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,45,5.14,96.44
6579,M,Sandspit,Dairy Person,Dairy,Victoria,Stores,50,6.6,35.46
6580,F,Haney,Cashier,Customer Service,Haney,Stores,53,3.75,77.19
6581,F,Surrey,Dairy Person,Dairy,Surrey,Stores,44,5.64,79.67
6582,F,Cranbrook,Baker,Bakery,Cranbrook,Stores,59,3.54,152.3
6583,M,Chilliwack,Shelf Stocker,Processed Foods,Chilliwack,Stores,41,3.19,55.28
6584,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,44,3.66,135.66
6585,M,Whistler,Shelf Stocker,Processed Foods,Squamish,Stores,36,4.5,28.92
6586,F,Haney,Cashier,Customer Service,Haney,Stores,58,5.73,131.17
6587,F,Fort St John,Dairy Person,Dairy,Fort St John,Stores,40,3.68,48.12
6588,M,Sidney,Dairy Person,Dairy,Victoria,Stores,17,0.01,0
6589,M,North Vancouver,Shelf Stocker,Processed Foods,North Vancouver,Stores,39,5.57,0
6590,F,Nanaimo,Shelf Stocker,Processed Foods,Nanaimo,Stores,34,5.05,36.6
6591,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,46,5.72,44.98
6592,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,57,7.32,159.4
6593,M,Victoria,Dairy Person,Dairy,Victoria,Stores,45,4.9,82.64
6594,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,52,0.23,105.1
6595,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,58,3.34,101.21
6596,F,Nanaimo,Shelf Stocker,Processed Foods,Nanaimo,Stores,41,4.25,30.22
6597,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,41,6.26,79.55
6598,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,49,4.57,69.42
6599,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,61,4.4,126.1
6600,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,44,5.39,47.3
6601,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,43,3.8,51.2
6602,F,Richmond,Dairy Person,Dairy,Richmond,Stores,28,3.99,13.95
6603,F,Cranbrook,Baker,Bakery,Cranbrook,Stores,40,6.53,66.62
6604,M,Victoria,Dairy Person,Dairy,Victoria,Stores,60,5.93,78.39
6605,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,35,4.92,26.02
6606,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,52,3.02,137.65
6607,M,Coquitlam,Shelf Stocker,Processed Foods,Nanaimo,Stores,41,5.11,46.26
6608,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,39,3.67,0
6609,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,56,4.25,159.14
6610,F,Fort St John,Dairy Person,Dairy,Fort St John,Stores,52,5.01,125.71
6611,F,Surrey,Dairy Person,Dairy,Surrey,Stores,7,6.82,0
6612,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,53,2.59,122.53
6613,F,Victoria,Dairy Person,Dairy,Victoria,Stores,25,5.77,0
6614,F,Aldergrove,Dairy Person,Dairy,Aldergrove,Stores,56,4.92,123.57
6615,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,43,4.71,90.56
6616,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,33,1.37,14.04
6617,M,Abbotsford,Baker,Bakery,Abbotsford,Stores,35,4.9,36.79
6618,F,Celista,Dairy Person,Dairy,Kamloops,Stores,46,4.67,73.84
6619,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,28,3.62,32.97
6620,M,Granisle,Cashier,Customer Service,Terrace,Stores,47,5.49,50.25
6621,M,New Westminister,Baker,Bakery,New Westminister,Stores,48,3.58,94.99
6622,F,Aldergrove,Dairy Person,Dairy,Aldergrove,Stores,37,4.57,89.14
6623,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,39,5.81,25
6624,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,59,2.87,170.09
6625,M,Victoria,Dairy Person,Dairy,Victoria,Stores,40,2.29,17.22
6626,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,53,4.37,144.19
6627,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,34,3.36,11.14
6628,M,Duncan,Cashier,Customer Service,Quesnel,Stores,50,4.69,103.96
6629,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,45,6.18,73.69
